timestamp,nodeid,node_cpu_usage,node_memory_usage
0,50f7c53d8692424fbe603c78b4e61c19276a7823df7a85f1767762054213dec7,0.693308920242892,0.753463378119435
0,02d27a3d3bfa1b60f607ef05c14d2e37ef2fdb271e32e79ed483235a095c8010,0.720847765472151,0.803620180712533
0,b5952eee6a521b0f2b7ae15b122cc5a3714aba85cd5614ed8bf71b6f2736779f,0.679286906248465,0.782882142224624
0,2acfac3d84cd4aa3bb5d243069d18b8b2bcc8dfb84527c524ce3979287c6f056,0.768881159732635,0.776961987249389
0,5cbd9ac26a81e868dfadf945054eb6bd8703131c99c536f8e1bc32fc257b09a9,0.773522374446177,0.765957354201329
0,f66333e4613351b2dd89e7ffdb604cb4016f34c4084ec3b8351c047d576699bc,0.428794432697993,0.794682392109536
0,1946291c5b695555122161e1bd00a4e955b32520ff3bf742cd9f52e630fb0d1d,0.383802093351192,0.788398188943525
0,2d36938c8e73138710f776269a1146eab7c2f6be4f6f4a0b224b915ca295ad51,0.719346791470207,0.810242921607711
0,bb23c55fca977cfd860f6a929d22f4cfd74f395bc295e143a33e712e8a694b9d,0.792145457060748,0.750079670735997
0,7dc7de2759621ec584663e4d8629da527717d7067e394b565cca2d16c19bb001,0.724057979219828,0.780501921298623
0,13d1e4c7da4c77d928351feaf9656f83d82b398282e69c081ab0c9277e4f67e3,0.747005660043713,0.776565647220834
0,98f5340e80f08b080d334d320e5b7f65596a4a76d966a593d506a4c76f52761c,0.70325865513006,0.753583271332888
0,7f729ee9d35b787fbc098118a26457f53c0d676adb6cecfabdb0039c75f4d048,0.54305008935423,0.691759743972563
0,a12dd3b82e2c19da400bc3032be74da11c74b2d0ee689ccdebcf6455e355417e,0.750373881434727,0.767520871475533
0,ed4a6d1cbf75e15aec1cb19d8add36b66545e90de42fb3e2f137fa0fd1b6e0a7,0.753197768017804,0.822545946821658
0,57dffa7baed87fce99d9b83c8b4b978a56d7c130baaf72161342cfb9f1611c28,0.630840581794939,0.746061051202954
0,44670414462022e3efa7f450d10edcc0d867c9452f7e2cc33dbd794f9c28bcb1,0.837193873646671,0.735560795214714
0,be19c5e27b1b5bbe4beda71b35cf29cdf00d712d4026c5f079ac8f9840730327,0.633146669077672,0.741705191980812
0,f0371eaede927513c32646deb52894f450d8be38fac2e1449fa8e2baf092fce7,0.441869840053386,0.707619797306856
0,30b2eafe60f07b7230000a263e1048418365194408a79e1c739a920f318d6e92,0.732612292056976,0.690906950073127
0,32618acb6c264e1e407c7be231ccb62d6049fd07e225809a1ffb28bf401755bd,0.738846881585277,0.769629656377318
0,cbf401e36082361b0980ce4e8d4ef599fcb1a45b306fa49155c62b107cab4798,0.774392591391858,0.729489565119092
0,cb8e9d446da96cc36818f26896ba833cf8c65a77187464bf1c9766204633579b,0.68150846517621,0.758853237110629
0,cc2ecb33f96a9a5a2ebca3dba1aa6d502959e6a700155e19bd53885d0049ae3a,0.711094729185885,0.752310961417415
0,6a04836198aa8c1fae6dda73540047c8b5dbdd923cb4994bb8277733bff4ddbc,0.621010973226712,0.767444121379322
0,b479ac38a4f7d8f3f10d33155922ec51480ae86f5b4c56b9c6ef0aa656c64f39,0.754905606811371,0.822333956913803
0,0386ebfa827ea7af807a8986ccf3cccf67b05b188728c4e3bad9a94438d4deb3,0.780166505254302,0.75169221189366
0,7f21ace85c9fa156b2158d865cb5256a10cad0d4cd63dd2fec9ef6826a68239e,0.760429390467658,0.747951309051882
0,57e6257ff584958e46cc56e5154a210af7c5a7630aef65b09c91570e88b8f1c3,0.623648627783147,0.801629208615739
0,5eafdd74d7ffeff988b758384d49cec09b6ad6293a92a1597a8c3914273e0102,0.774811772766941,0.770048110303866
0,60b4dbf837efc61c49a262eee4b50d559b95680f0dfe648cb37338d2ed28f35c,0.638518808718922,0.829208774971817
0,77623db4b08c060606c8537859b339ff3581b2b90d338f598f9d59b321db2b05,0.75131975412046,0.754191520419189
0,0bbe718e8d8595586039699a8940dc03da61ae58f1f9ffcc9720dbe4beef9668,0.674339360016582,0.702062197026829
0,78f847222fcf6532237265e440bfd90aee5244adb0f51bb177da3df3ccfb763c,0.613992988308128,0.736484870166664
0,15b00840cf52923b49df0ab31e530518d490889f3cc15f6a867ee942aaf4513d,0.695551289911749,0.737085477362122
0,98a6e5b485b51c6f4ed559a7bf8caa36697a151c02566d6da46c31207c3ceb5a,0.743697000835441,0.740123257445891
0,38582de4de3b9b54803087715e3f106d2f911f69f6eb6694620cc23ec7980d65,0.684565803648195,0.759667964063318
0,19a4b6a0811c5ed5ddb77278035735c23946c23a76d8b47a4559c73e2ce5c9a1,0.743577378874476,0.876859973583457
0,25be6a4c21a131cfbf8f3d168e608b44a8cedbe3c9da15456095c27236bd8d85,0.623685534394079,0.778816816969756
0,0a1f3da5d69ff094efcb036d07e5882b9027f81c538200b076acb7e666b0dacc,0.678406191985446,0.720593925803773
0,09782791cd580bb11523609afcc893647b8538cbdacd27070e4fb811c137b8f4,0.623840992599493,0.756080249123938
0,eab3c92455f7ca046d8e22530d0e831db541c080ba2186c2d5509a5fa83004ed,0.729859476696581,0.774096952334982
0,5e9feeeb23d8592c9243297f98b5f0804f0adf8a2806202ca767352f7132a88d,0.749634519527645,0.744618672128074
0,7653a4543d9653b3bc23e1e7ff278e8a4027b94e51717b00fd3ddb9c00b0cb45,0.708960191441097,0.83133650906856
0,5020e0dd1479b26007fe045699d89746355bccdebcf5b32ef7bc66c4df251077,0.787933895994883,0.747427293226033
0,b538ce92b34b12cefdcc843ab453387a0eb93773e705e2fd90864856610e285d,0.700812319900062,0.769971488652597
0,fcf916f5be5f0d599ebbf59cd42cd95d7cdcf5a16e07415864bb32e58affabaa,0.772590044984124,0.766100589492038
0,8b59f4029e82c1256ce71f8232197d25c46cf304da538d13601ca947565e23a8,0.747134675086702,0.738096780936082
0,4d48b9be268e46402bca161cac1a8625e06fc06a0257bc030f890aa7696b2b8c,0.79462370122796,0.759759945581874
0,668a76748e193b32f8277d65b93b3ea8c6666417420aedb1d44b872c191584f7,0.575968961865147,0.748711935720574
0,8e0e444940a1499313e65e8347aa9c88c47aebf9a01e8cb3aa3de121d0e22b3a,0.184619436377691,0.76649196681587
0,3d413962495c5bb6cda0332af8e3fb707b69126150d8ff80006d251f13a745e8,0.597328491526932,0.76584863290459
0,ae26255d83137a631997c0331a6ab304151ac7ad3d927a1c3069be5e8c9a192f,0.787461876155498,0.758094243085544
0,1a1aeaecc796ae934fb0838e2d8af75954cf7a2402d69ece0bf0b62788f0da7d,0.61254424831301,0.74518824897303
0,feeba7c5ee8a7776eba10c10d2b4d73d5ad069c73bcfd88ef59eaee74aae2b17,0.836947748698645,0.793957687364426
0,86f717b3e17ee0b5df04748d8916c839e4c63cac13921a69c121c7bdf0d04981,0.486606501740564,0.760461810381646
0,438fe9b0bd0a507dbe6b10de4e705414c74e451622f9770f38a6787c44ae35ac,0.796578651799781,0.743702972900112
0,b1aa19732085603028a9a34b2db8032813bddf9e30ef5054a598840946f01434,0.693942303018544,0.741804270345081
0,57e4a26f1041ba6fb65e9878c53e0cee0fc38cfef6e5ce114742e810084db39c,0.430476343080613,0.749693290584808
0,d7eca9d6c563150e7865dea4cbc599f480776e852119d719cffdf5c95db34859,0.652781752033684,0.719815300656908
0,527559006e49f4ed90eb517b283291e58ae4fe015e716c1677d0073f8088221c,0.808044879172385,0.685417138254762
0,1f57c0495cf073d60689787c841facec7566fc16522351db711bea65bc2254a8,0.784509683599188,0.743420130920084
0,c04ef63646e676c9cc4507ae11709ee1b2170fd85519afe703d4833e14afb715,0.659831243374132,0.77890555363878
0,00cd0e230032d53148cf57180e8444d0c6d94faeaebe5f7f35e5c6a32d68b4ff,0.771008132199363,0.779940871006867
0,aff3fca7cf545289af5ccdfb5b2fd0157031e24ea41d91d749380468401a1363,0.604301580563323,0.768879359618555
0,66c07b300b7b95d8d779503f0722ee550d0311b16cecdb043db67a0226ece25a,0.665461799564398,0.735965823666735
0,9c8313028e62673e65ea248a2031acfbc1ccac0427ff9e3d5809db107559422d,0.692292047889328,0.761700977467537
0,8d5d4a67c754a0aefa5878ec3ea71257d5cf5e491bbe00878b2bd9d1ff4c2c10,0.656145131539297,0.745111085080144
0,7c1cf53f61b9080fc6c221f34fa33820bbaa52155eaad79a6b264810fbe8fc4a,0.75802480481931,0.751461881324328
0,e4673fcbf655ff4a3996448387c4bd88e604aab4fee6e39103e3187a6b742fa6,0.712598828580166,0.746245083319777
0,8dcaf693a4bb95c2c6a0a9effb8056c39bf8d8d03ad301247e5ca1463cb8b122,0.743636677222761,0.817693921693023
0,44887cd4897f9823babd19b6fc5544652cc4c59d0c96787fd4b79aff8bfcc796,0.732682651889613,0.802604850751973
